id,name,description,imageUrl,appUrl,tags,version,lastUpdated,status,category,ai_engineer,for-ruthran's-reference,ai_studio,json,share,comments
app-unique-011,Fraud Detection in Expense Reports,"Automatically detect and flag fraudulent or non-compliant expense claims, ensuring financial integrity and policy adherence.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/fraud_detection_in_expenses_report.png,https://apps.hereandnowai.com/apps/expenses_fraud_detection/,"Fraud Detection, Expense Management, FinTech, Compliance",1.0.0,2025-06-15,Beta,Business Administration,Rashini,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221y94_ylfUsicmo7pp_c8w2jhLBm8cppx1%22%5D,%22action%22:%22open%22,%22userId%22:%22117444904105802553679%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Fraud Detection in Expense Reports"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-012,Process Mining,"Discover, monitor, and improve real business processes by analyzing event data from your information systems.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/process_mining.png,https://apps.hereandnowai.com/apps/process_miner/,"Process Mining, Business Process Management, Operational Excellence, Data Analytics",1.0.0,2025-06-15,Beta,Business Administration,Bilmia,,https://aistudio.google.com/app/prompts?state=%7B%22ids%22%3A%5B%221Bzx4vdxgEY70sYH-c0G30Zq7xauq2JsQ%22%5D%2C%22action%22%3A%22open%22%2C%22userId%22%3A%22113756723452144696577%22%2C%22resourceKeys%22%3A%7B%7D%7D&usp=drive_link,"{""brand"":{""appName"":""Process Mining"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-013,RPA for Repetitive Tasks,"Automate mundane, rule-based tasks across your organization with Robotic Process Automation to boost productivity and reduce errors.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/RPA_repetitive_task_thumbnail.png,https://apps.hereandnowai.com/apps/rpa_assistant/,"RPA, Automation, Business Process Automation, Repetitive Tasks",1.0.0,2025-06-15,Beta,Business Administration,Bilmia,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221evYyCO-iIQ0fM4DiFJXVWxV1SOH-vRY6%22%5D,%22action%22:%22open%22,%22userId%22:%22113756723452144696577%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""RPA for Repetitive Tasks"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-014,Knowledge Management: AI-powered search,Unlock your organization's collective knowledge with an intelligent search solution that understands natural language queries.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/knowledge_management.png,https://apps.hereandnowai.com/apps/knowledge_management,"AI Search, Knowledge Management, Enterprise Search, Semantic Search",1.0.0,2025-06-15,Beta,Business Administration,Rashini,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221A0K7uPH9Sknf09m-2v2vWwX81z7cM-cW%22%5D,%22action%22:%22open%22,%22userId%22:%22117444904105802553679%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Knowledge Management: AI-powered search"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-015,Automated Content Summarization,"Instantly generate concise and accurate summaries of long articles, reports, and documents to save time and extract key insights.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/AUTOMATED%20CONTENT%20SUMMARIZATION.png,https://apps.hereandnowai.com/apps/automated_content_summarization,"Content Summarization, AI Writing Tool, Text Summarizer, Productivity",1.0.0,2025-06-15,Beta,Business Administration,Rashini,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221A1wFL2AOvqomZL_WtcUJiDdJdBN8Wygx%22%5D,%22action%22:%22open%22,%22userId%22:%22117444904105802553679%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Automated Content Summarization"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-016,Automated Translation Services,"Break language barriers with fast, accurate, and context-aware automated translation for all your business needs.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/Automation%20Translation%20Service.png,https://apps.hereandnowai.com/apps/automated-translator-service,"Machine Translation, AI Translation, Language Services, Multilingual Content",1.0.0,2025-06-15,Beta,Business Administration,Rashini,automated-translator-service,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221jgwbGcCgV36ALEw196d-vFmSDSPyxSH6%22%5D,%22action%22:%22open%22,%22userId%22:%22117444904105802553679%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Automated Translation Services"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-017,Predictive Maintenance for Office Equipment,Minimize downtime and reduce costs by predicting when office equipment will require maintenance or replacement.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/Predictive%20Maintenance%20for%20Office%20Equipment.png,https://apps.hereandnowai.com/apps/predictive-maintenance-dashboard,"Predictive Maintenance, IoT, Smart Office, Equipment Management",1.0.0,2025-06-17,assigned,Business Administration,sakthi,predictive-maintenance-dashboard,https://aistudio.google.com/apps/drive/1XZpX-ArWnkGObGV2NvYthwH5KTj8keZh?showAssistant=true&showCode=true&showFileTree=true&showTreeView=true&resourceKey=&showPreview=true,"{""brand"":{""appName"":""Predictive Maintenance for Office Equipment"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-018,Smart Building Management,"Optimize energy consumption, enhance security, and improve occupant comfort with an AI-driven smart building management system.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/smart_building_management.png,https://apps.hereandnowai.com/apps/smart-building-manager,"Smart Building, IoT, Energy Management, Building Automation",1.0.0,2025-06-15,Beta,Business Administration,Arlin,smart-building-manager,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221KGD5enOWlL1sfrjKUvAmPS9VXsmy0Iy-%22%5D,%22action%22:%22open%22,%22userId%22:%22111264934302862091825%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Smart Building Management"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",0
app-unique-019,AI Automated Invoice Creator,"Generate professional and accurate invoices automatically, streamlining your billing process from start to finish.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/ai_invoice_creator.png,https://apps.hereandnowai.com/apps/ai_invoice_creator/,"Invoice Automation, AI Invoicing, Billing Software, Accounting Tech",1.0.0,2025-06-19,Beta,Accounting,Adhithya,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221Y9QAAkk_bDm-YaWIEnQLKJrzIWtL1k7a%22%5D,%22action%22:%22open%22,%22userId%22:%22104266035626805510415%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""AI Automated Invoice Creator"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",fixed invoice pdf alignment
app-unique-020,AI Automated Invoice Processing,"Automate the extraction, validation, and processing of incoming invoices, reducing manual data entry and errors.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/AI%20AUTOMATED%20INVOICE%20PROCESSING.png,https://apps.hereandnowai.com/apps/ai_invoice_processor/,"Invoice Processing, AP Automation, OCR, Accounting AI",1.0.0,2025-06-15,unassigned,Accounting,Rashini,,,"{""brand"":{""appName"":""AI Automated Invoice Processing"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-021,Fraud Detection in Financial Transactions,Protect your business from financial fraud by using AI to monitor transactions in real-time and identify suspicious activity.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/Fraud%20Detection%20in%20Financial%20Transactions.png,https://apps.hereandnowai.com/apps/fraud_detection_financial_transactions/,"Fraud Detection, FinTech, AI Security, Transaction Monitoring",1.0.0,2025-06-19,unassigned,Accounting,Sakthi,,https://aistudio.google.com/apps/drive/164PM3Wwx8paJZP3z27hCXcFiQ5nCspMO?showAssistant=true&showCode=true&showFileTree=true&showTreeView=true&showPreview=true&resourceKey=,"{""brand"":{""appName"":""Fraud Detection in Financial Transactions"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-022,Financial Forecasting,"Generate accurate financial forecasts with AI-powered models to make smarter, data-driven business decisions.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/financial_forecasting.png,https://apps.hereandnowai.com/apps/financial_forecasting,"Financial Forecasting, AI Finance, Predictive Analytics, Business Planning",1.0.0,2025-06-15,Beta,Accounting,Bilmia,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221hNmT9IiUV89k1CatpB1Wa-7MFNmr9Cr5%22%5D,%22action%22:%22open%22,%22userId%22:%22113756723452144696577%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Financial Forecasting"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-023,Tax Compliance Automation,"Simplify tax compliance with an automated solution that ensures accuracy, timeliness, and adherence to the latest regulations.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/tax_compliance_automation.png,https://apps.hereandnowai.com/apps/tax_compliance_assistant/,"Tax Automation, RegTech, Compliance Software, Accounting AI",1.0.0,2025-06-15,Beta,Accounting,Rashini,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221iw_OQq_rLtR3_MnNlBj0o4yvtxw0lEQX%22%5D,%22action%22:%22open%22,%22userId%22:%22117444904105802553679%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Tax Compliance Automation"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
